t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6
792.800025,2422.918,1151.102,-50.04112,0.06928957130417489,-0.20298179200694055,0.039968039870670144,4.494795,2.146435,-0.03711307,-0.013466861024620882,0.019151602601888897,0.014765227163142733,336.83900000000006,309.6890000000001,327.60800000000006,319.4630000000001,284.168,357.47300000000007
792.900092,2423.376,1151.315,-50.05756,0.07312929565856242,-0.20088739690454732,0.03735004599267865,4.518445,2.114586,0.00592996,0.0015090645547506326,0.03529781804501365,0.01635135795274565,330.8660000000001,315.119,331.9520000000001,314.576,284.711,356.38700000000006
792.999969,2423.836,1151.529,-50.07179,0.07487462491055674,-0.19879300180215415,0.034033920413889425,4.49581,2.088994,-0.02004308,0.03251790997231463,-0.010243796401547996,-0.01528562151423437,335.75300000000004,310.7750000000001,321.6350000000001,325.43600000000004,278.73800000000006,361.2740000000001
793.099974,2424.294,1151.74,-50.08382,0.07644542123735164,-0.1989675347273536,0.033859387488689996,4.496198,2.139262,0.007451052,-0.016686909718746326,-0.020893825167814677,0.008497837085693695,331.9520000000001,315.66200000000003,329.2370000000001,318.37700000000007,284.711,356.93000000000006
793.199977,2424.754,1151.951,-50.09346,0.079412480965742,-0.19582594207376378,0.032463124087094536,4.522206,2.103941,0.008001935,-0.017437818430795116,0.037188341237481375,0.005766279869262685,331.9520000000001,314.033,322.721,323.807,278.73800000000006,360.7310000000001
793.299976,2425.21,1152.16,-50.10101,0.08063421144213802,-0.19600047499896323,0.03089232776029963,4.510664,2.093883,-0.01412872,-0.0008201649475642501,-0.0021964445037573038,-0.015522820486226661,331.9520000000001,314.576,326.52200000000005,320.5490000000001,283.625,357.47300000000007
793.399949,2425.667,1152.371,-50.1061,0.08377580409572781,-0.19809487010135637,0.03089232776029963,4.462337,2.142349,0.05524778,-0.04768586836969655,-0.028266706793476922,0.0008375070626108413,336.83900000000006,311.8610000000001,324.89300000000003,324.89300000000003,286.88300000000004,357.47300000000007
793.499965,2426.118,1152.58,-50.1083,0.08552113334772216,-0.19826940302655582,0.03106686068549907,4.492811,2.105576,0.06702656,-0.026646936527871062,-0.002082247610799315,0.01722014271181563,333.038,318.9200000000001,329.2370000000001,323.264,285.797,360.7310000000001
793.599927,2426.568,1152.789,-50.10241,0.08569566627292158,-0.20141099568014562,0.028448866807507567,4.443451,2.097503,0.07949627,-0.01986219595354587,-0.036648772699227325,0.0071902660806968275,337.92500000000007,314.033,323.807,328.6940000000001,285.797,361.2740000000001
793.700095,2427.016,1152.999,-50.09587,0.08255407361933179,-0.20158552860534507,0.0291469985083053,4.45424,2.094438,0.06916167,-0.020150629065730452,-0.03239914031671642,0.022403779316885048,334.66700000000003,320.0060000000001,328.6940000000001,325.43600000000004,285.797,362.903
793.800019,2427.466,1153.208,-50.09224,0.08395033702092723,-0.20367992370773824,0.02757620218151041,4.479369,2.088265,0.04197136,-0.05090247527453707,-0.0027754766817281945,0.003547327599471663,335.21000000000004,321.0920000000001,327.60800000000006,328.15100000000007,284.711,364.53200000000004
793.899964,2427.917,1153.416,-50.09291,0.08272860654453122,-0.20472712125893486,0.02809980095710871,4.466334,2.104767,0.03018988,-0.035099792988082364,0.0020783293466285877,-0.025767308038158444,328.15100000000007,323.807,329.2370000000001,322.1780000000001,280.9100000000001,363.446
794.000005,2428.373,1153.622,-50.09592,0.08691739674931762,-0.20577431881013142,0.028274333882308142,4.492024,2.056924,0.06908146,0.04647824015365663,0.015948323031216616,0.0023792485442819377,337.92500000000007,316.20500000000004,328.6940000000001,325.43600000000004,291.7700000000001,358.0160000000001
794.099995,2428.823,1153.827,-50.10112,0.08813912722571364,-0.20490165418413428,0.026354471705114374,4.44832,2.053949,0.07594227,0.055715046153986224,0.017991936033693784,-0.019509185659037497,329.2370000000001,325.43600000000004,330.3230000000001,323.807,283.625,364.53200000000004
794.199954,2429.277,1154.028,-50.1057,0.08744099552491591,-0.20263272615654165,0.02775073510670984,4.472681,2.065713,0.07006808,0.052773747485355293,0.018361177890245703,-0.009994526732448912,333.038,322.721,333.581,322.1780000000001,290.6840000000001,360.1880000000001
794.299964,2429.732,1154.231,-50.11125,0.09058258817850572,-0.20071286397934787,0.028623399732707,4.500804,2.054907,0.04236155,0.06539858662965628,0.0338946605928728,-0.0022245390687266565,339.5540000000001,316.20500000000004,329.7800000000001,325.97900000000004,292.8560000000001,359.1020000000001
794.399923,2430.194,1154.433,-50.11869,0.09093165402890457,-0.19844393595175525,0.03089232776029963,4.473699,2.130742,0.07484177,-0.00648844475386038,0.021874159155367376,0.020362529490215085,332.495,321.6350000000001,333.581,320.5490000000001,288.51200000000006,360.7310000000001
794.500008,2430.651,1154.637,-50.12378,0.0932005820564972,-0.1949532774477666,0.03106686068549907,4.486225,2.107781,0.06652028,0.026248024074035238,0.012511446848128164,0.036910781526536714,334.124,314.033,325.97900000000004,322.721,284.168,359.1020000000001
794.600016,2431.104,1154.84,-50.13223,0.09546951008408983,-0.19792033717615698,0.031939525311496235,4.433775,2.122787,0.08491341,0.050801787229989515,-0.053854368091727584,0.014291113707826228,336.83900000000006,312.947,330.3230000000001,320.0060000000001,290.6840000000001,355.30100000000004
794.70009,2431.557,1155.047,-50.13926,0.09634217471008698,-0.19652407377456152,0.032637657012293965,4.484763,2.155906,0.07874014,-0.025044061049424516,0.0017244308540638744,0.023027385458622623,339.0110000000001,314.033,324.35,329.7800000000001,284.711,362.903
794.799994,2432.018,1155.25,-50.15523,0.09686577348568529,-0.19757127132575808,0.031939525311496235,4.496073,2.167028,0.05458826,-0.04115652182481568,-0.006986312140296526,-0.008653619938738952,330.3230000000001,321.6350000000001,330.3230000000001,321.6350000000001,281.4530000000001,363.446
794.900001,2432.479,1155.456,-50.16671,0.09599310885968812,-0.19774580425095753,0.034033920413889425,4.488204,2.18817,0.08573559,-0.0525229262185512,0.02916043754354566,0.014107756397928712,333.581,315.119,329.2370000000001,319.4630000000001,285.254,358.5590000000001
794.999953,2432.942,1155.664,-50.17563,0.09791297103688189,-0.19512781037296603,0.035430183815484885,4.480766,2.154398,0.1103242,0.002923253709494555,0.012576725652811253,0.04524835898965379,336.83900000000006,315.66200000000003,330.8660000000001,322.1780000000001,288.51200000000006,359.6450000000001
795.099995,2433.403,1155.875,-50.18408,0.09669124056048586,-0.19320794819577228,0.03612831551628262,4.48158,2.17124,0.08239031,-0.010147625269104602,0.03461738398283113,-0.015467121793807763,336.83900000000006,307.51700000000005,323.807,322.1780000000001,281.9960000000001,357.47300000000007
795.199936,2433.858,1156.088,-50.19562,0.09512044423369097,-0.1907644872429802,0.03752457891787808,4.493469,2.197937,0.1021379,-0.04984590530525725,0.007573514204496002,0.007960088925849478,331.9520000000001,315.119,328.6940000000001,318.9200000000001,280.3670000000001,360.7310000000001
795.299968,2434.309,1156.301,-50.20356,0.09442231253289324,-0.19216075064457566,0.039269908169872414,4.480491,2.166914,0.08582722,0.001614889975951431,0.008012026433730324,0.010054417705731098,339.0110000000001,306.97400000000005,327.60800000000006,319.4630000000001,286.34000000000003,355.84400000000005
795.399954,2434.756,1156.515,-50.21377,0.0937241808320955,-0.19652407377456152,0.041189770347066175,4.453427,2.211059,0.131096,-0.013435298490427818,-0.04318822470047724,-0.018068695614196495,334.124,311.3180000000001,324.89300000000003,321.6350000000001,274.937,363.446
795.499938,2435.204,1156.727,-50.21776,0.09424777960769379,-0.19809487010135637,0.041887902047863905,4.42875,2.165701,0.1614732,0.05900036667147775,-0.018650675653274003,0.023426943684281686,337.38200000000006,312.947,327.06500000000005,323.807,278.73800000000006,365.07500000000005
795.599962,2435.66,1156.933,-50.21955,0.08970992355250852,-0.20088739690454732,0.04310963252425994,4.436018,2.169147,0.124371,0.026409833548987634,-0.00940620067621115,-0.0011402717714152507,337.92500000000007,310.2320000000001,327.60800000000006,321.6350000000001,279.82400000000007,362.36
795.700109,2436.111,1157.142,-50.21649,0.08866272600131195,-0.2001892652037496,0.04537856055185257,4.44684,2.240433,0.1689661,-0.0269305176247351,0.005087578919027407,0.007791214358085011,332.495,315.119,333.581,313.49,280.9100000000001,360.1880000000001
795.800026,2436.563,1157.347,-50.21135,0.09197885158010115,-0.20001473227855018,0.04328416544945937,4.417141,2.185441,0.1744822,0.011553522888171073,-0.0009464058340914763,0.010868369455691172,336.83900000000006,312.4040000000001,331.4090000000001,318.9200000000001,283.0820000000001,360.7310000000001
795.899973,2437.014,1157.554,-50.2025,0.09197885158010115,-0.19809487010135637,0.04258603374866164,4.460604,2.236423,0.1751417,0.000578036467632628,-0.00884791871771722,0.023601825675331516,336.29600000000005,313.49,330.3230000000001,320.0060000000001,283.625,360.7310000000001
795.999968,2437.463,1157.762,-50.18811,0.09704030641088471,-0.19669860669976091,0.03944444109507184,4.46524,2.191054,0.1512926,0.026203587991279465,0.011580043166155128,-0.0315004353782795,336.83900000000006,314.576,333.038,318.37700000000007,287.42600000000004,358.5590000000001
796.100054,2437.912,1157.975,-50.17292,0.09861110273767962,-0.19530234329816545,0.039968039870670144,4.459739,2.215945,0.1375226,0.011396582881831744,0.016112225155942152,-0.032721380456512135,338.4680000000001,315.66200000000003,332.495,322.1780000000001,289.05500000000006,360.7310000000001
796.199926,2438.355,1158.19,-50.15991,0.0994837673636768,-0.19652407377456152,0.03822271061867582,4.464057,2.204533,0.1743021,0.0030088149854150727,0.012771965164256348,0.0016588872829332551,330.3230000000001,324.35,332.495,322.1780000000001,279.82400000000007,367.24700000000007
796.299971,2438.799,1158.41,-50.14691,0.09442231253289324,-0.19774580425095753,0.03735004599267865,4.437579,2.228884,0.1479358,0.006221316875854891,-0.03255211842565372,-0.033599595229530634,333.038,321.6350000000001,333.581,320.5490000000001,285.797,362.903
796.399991,2439.251,1158.635,-50.13526,0.0916297857297023,-0.20036379812894903,0.035255650890285456,4.467384,2.233113,0.1315731,-0.018150010504046913,-0.0021734515361915307,-0.010239656480562263,341.1830000000001,315.119,332.495,324.35,293.942,358.5590000000001
796.499998,2439.698,1158.862,-50.12811,0.08709192967451704,-0.1998401993533507,0.03438298626428829,4.436958,2.289829,0.1339421,-0.0867345735101712,-0.004617050369994499,0.01818732564345455,332.495,323.264,333.038,322.721,285.254,364.53200000000004
796.59995,2440.146,1159.099,-50.12485,0.08552113334772216,-0.19757127132575808,0.03228859116189509,4.466518,2.239318,0.08000533,-0.028095681980074,0.003614962598644947,-0.002783679729212568,335.21000000000004,317.83400000000006,331.4090000000001,322.1780000000001,288.51200000000006,359.6450000000001
796.700249,2440.591,1159.332,-50.12163,0.07836528341454539,-0.20036379812894903,0.031939525311496235,4.472305,2.294037,0.06942039,-0.11204181275750394,-0.022605731364633317,-0.03681986732580034,329.2370000000001,322.721,331.4090000000001,320.5490000000001,283.625,362.36
796.800011,2441.035,1159.564,-50.12538,0.07312929565856242,-0.20158552860534507,0.032463124087094536,4.499226,2.257577,0.07132436,-0.06675762215830672,0.016502166617422726,0.001571597432921562,330.8660000000001,322.721,329.2370000000001,323.807,281.4530000000001,364.53200000000004
796.900056,2441.478,1159.793,-50.12648,0.06859143960337716,-0.20472712125893486,0.031939525311496235,4.461073,2.210123,0.08447877,0.011166353009542669,-0.006754237454988091,-0.01715393364664123,337.38200000000006,313.49,326.52200000000005,324.89300000000003,287.42600000000004,359.1020000000001
796.999954,2441.924,1160.027,-50.12607,0.06632251157578452,-0.20507618710933373,0.03228859116189509,4.461279,2.223839,0.103776,0.026863462074873484,-0.029597293455319838,0.01596636100903598,333.038,318.37700000000007,326.52200000000005,324.89300000000003,281.4530000000001,362.903
797.099951,2442.369,1160.257,-50.12547,0.06475171524898962,-0.2059488517353309,0.032114058236695664,4.447312,2.180795,0.08273844,0.04202784254728882,-0.016168026822786914,0.010242323343659312,336.29600000000005,317.29100000000005,330.8660000000001,322.721,288.51200000000006,360.1880000000001
797.199918,2442.813,1160.478,-50.12789,0.06230825429619756,-0.20612338466053032,0.03368485456349056,4.481495,2.244402,0.08110639,-0.03367647698308098,-0.0089839845862027,0.02526720139429199,330.3230000000001,324.89300000000003,333.581,321.6350000000001,283.0820000000001,365.61800000000005
797.300013,2443.26,1160.699,-50.13036,0.06492624817418907,-0.20629791758572974,0.033859387488689996,4.488177,2.227922,0.06491088,-0.03821174995097329,0.001538074021313881,0.01276759136915085,331.4090000000001,323.807,331.9520000000001,323.264,281.4530000000001,366.70400000000006
797.399973,2443.708,1160.92,-50.13379,0.06824237375297829,-0.2071705822117269,0.035430183815484885,4.487393,2.181629,0.09477535,0.006463041486597602,-0.008095166937978326,0.00960341415504025,339.5540000000001,314.033,329.7800000000001,323.807,287.96900000000005,360.1880000000001
797.500014,2444.157,1161.137,-50.13334,0.06998770300497262,-0.20699604928652748,0.034732052114687155,4.495483,2.116486,0.06189498,0.05216380727166084,0.02315475958743317,-0.007858763836124948,336.29600000000005,317.29100000000005,328.15100000000007,325.97900000000004,281.4530000000001,365.61800000000005
797.600005,2444.606,1161.354,-50.13395,0.07208209810736581,-0.20577431881013142,0.03769911184307752,4.500448,2.107103,0.06868137,0.06019356101460368,-0.0025831239448658996,-0.00796390596092359,334.66700000000003,319.4630000000001,330.8660000000001,323.264,281.9960000000001,365.07500000000005
797.700078,2445.055,1161.568,-50.13226,0.07417649320975901,-0.20961404316451898,0.03787364476827695,4.499527,2.122719,0.08296833,0.025548531016420958,-0.010807546476588421,0.001677595990784158,336.83900000000006,315.66200000000003,325.97900000000004,327.06500000000005,279.28100000000006,366.16100000000006
797.799993,2445.51,1161.785,-50.13184,0.07435102613495843,-0.20699604928652748,0.03961897402027128,4.475972,2.154593,0.1127167,0.0007935605447102501,-0.020461978350993722,0.02185295340495564,336.29600000000005,317.29100000000005,331.9520000000001,321.6350000000001,285.797,362.36
797.900171,2445.968,1162.001,-50.12822,0.07435102613495843,-0.20682151636132803,0.03892084231947355,4.541312,2.139246,0.05385658,-0.028446912038745338,0.02584878000764154,-0.013546441057194814,338.4680000000001,317.29100000000005,335.21000000000004,321.0920000000001,288.51200000000006,362.36
797.999966,2446.428,1162.213,-50.12783,0.07749261878854824,-0.20420352248333654,0.04223696789826277,4.528599,2.127476,0.0674216,-0.017425217153595716,0.021324677146961995,0.008621847965035647,343.355,313.49,334.66700000000003,322.721,291.7700000000001,361.2740000000001
798.099987,2446.886,1162.424,-50.12708,0.07696902001294993,-0.20315632493213995,0.04276056667386108,4.489803,2.077764,0.09059349,0.06556392166969771,0.009801348454850424,-0.011263353173380758,334.66700000000003,321.0920000000001,336.83900000000006,318.37700000000007,283.625,365.07500000000005
798.19993,2447.349,1162.628,-50.12552,0.07522369076095559,-0.20001473227855018,0.04537856055185257,4.564506,2.121837,0.08225831,1.9845388432849163e-05,0.04016466866419983,0.03325770268235747,333.038,321.0920000000001,336.83900000000006,316.74800000000005,281.9960000000001,365.07500000000005
798.299992,2447.808,1162.834,-50.12072,0.08028514559173915,-0.199142067652553,0.04468042885105484,4.502244,2.130967,0.09099291,0.0069941696125890036,-0.010649260821395806,0.0025844591217436754,336.29600000000005,318.9200000000001,334.66700000000003,320.5490000000001,281.9960000000001,366.16100000000006
798.399941,2448.268,1163.044,-50.11405,0.08569566627292158,-0.19617500792416262,0.04485496177625426,4.537689,2.06423,0.06757211,0.06709642547270385,0.03422768686744584,0.011066370078012923,344.98400000000004,311.3180000000001,329.7800000000001,327.60800000000006,286.34000000000003,364.53200000000004
798.499961,2448.724,1163.253,-50.10793,0.08517206749732328,-0.19530234329816545,0.04747295565424577,4.491984,2.13051,0.104166,-0.032290423757609696,-0.014648197600808757,-0.002383816070934407,340.6400000000001,317.29100000000005,329.7800000000001,328.6940000000001,278.19500000000005,371.048
798.599958,2449.177,1163.459,-50.10274,0.0853466004225227,-0.19390607989657,0.04468042885105484,4.517618,2.111635,0.06522571,0.009577801448267234,-0.0029805807941055604,-0.008692497147827128,340.6400000000001,316.74800000000005,333.581,324.35,284.711,366.16100000000006
798.70008,2449.629,1163.667,-50.09708,0.08726646259971647,-0.19250981649497456,0.045029494701453704,4.547515,2.090039,0.05152557,-0.00526941081115868,0.02535898825965437,-0.010093239064283208,341.7260000000001,314.576,333.038,324.35,286.34000000000003,365.07500000000005
798.800098,2450.083,1163.873,-50.09756,0.08691739674931762,-0.19460421159736774,0.046076692252650306,4.486542,2.097664,0.06981479,0.029666984452351972,-0.027861266808238642,-0.012819368306740513,341.1830000000001,315.119,335.21000000000004,321.6350000000001,287.42600000000004,363.446
798.900036,2450.535,1164.081,-50.09721,0.08848819307611251,-0.19460421159736774,0.044505895925855396,4.503932,2.093722,0.03488259,0.0730584003843464,-0.032969793168948484,-0.016812405873281724,341.7260000000001,312.947,331.4090000000001,324.35,284.711,364.53200000000004
798.999947,2450.98,1164.293,-50.09372,0.09180431865490173,-0.19722220547535924,0.044505895925855396,4.523357,2.137264,0.05550361,-0.03270321157899887,-0.005401935406591862,0.015673145694700928,337.38200000000006,316.20500000000004,334.124,320.0060000000001,284.711,363.446
799.099951,2451.425,1164.509,-50.08927,0.09075712110370514,-0.19879300180215415,0.041713369122664476,4.478924,2.096029,0.04544114,0.037233283465720225,-0.03986668860100684,-0.043808636889683665,336.29600000000005,320.5490000000001,335.75300000000004,321.0920000000001,284.711,365.61800000000005
799.199962,2451.873,1164.737,-50.08371,0.08813912722571364,-0.20001473227855018,0.041189770347066175,4.517385,2.149216,0.0476285,-0.04016473847736991,0.0220123717788328,-0.0037044211947851687,337.38200000000006,317.83400000000006,333.581,321.6350000000001,285.797,363.98900000000003
799.299982,2452.318,1164.962,-50.0794,0.08360127117052839,-0.20088739690454732,0.04084070449666731,4.469103,2.166385,0.04513835,-0.07514412120035718,-0.05704880931506777,0.020303921333933113,334.124,320.5490000000001,331.9520000000001,322.721,280.9100000000001,366.16100000000006
799.399955,2452.766,1165.18,-50.07608,0.08063421144213802,-0.2033308578573394,0.03769911184307752,4.509252,2.141979,0.02107204,-0.04973127207998626,-0.007618362184955248,-0.0289023033471757,334.66700000000003,318.37700000000007,334.124,318.9200000000001,285.254,361.817
799.499957,2453.214,1165.397,-50.0715,0.0757472895365539,-0.20350539078253885,0.03822271061867582,4.533872,2.158491,0.02807756,-0.047875254046830455,0.023301489417648334,-0.021861296078780172,333.038,320.5490000000001,335.21000000000004,318.37700000000007,286.34000000000003,361.2740000000001
799.599949,2453.661,1165.609,-50.0666,0.0778416846389471,-0.20525072003453312,0.03577924966588375,4.486598,2.090925,0.04032382,0.05329999916141663,-0.009633945199645388,-0.008421960641792493,337.38200000000006,315.119,325.97900000000004,327.60800000000006,283.0820000000001,363.446
799.700102,2454.109,1165.82,-50.06277,0.07714355293814937,-0.20367992370773824,0.035430183815484885,4.496901,2.147418,0.06480463,0.023856294680272293,-0.006692658748319228,0.026911563349058445,330.8660000000001,322.721,330.8660000000001,322.721,280.9100000000001,365.61800000000005
799.80001,2454.554,1166.03,-50.05294,0.08115781021773633,-0.2033308578573394,0.032637657012293965,4.508639,2.110768,0.02384824,0.03961071861290935,-0.010651644941154028,0.004279116229564854,335.75300000000004,321.0920000000001,332.495,323.807,287.42600000000004,363.446
799.900003,2455.001,1166.241,-50.04304,0.08377580409572781,-0.20315632493213995,0.03316125578789226,4.538315,2.160283,0.01901597,-0.01981659050019126,-0.00910626933491443,-0.006934215807453748,339.5540000000001,316.74800000000005,331.4090000000001,325.43600000000004,291.2270000000001,361.2740000000001
799.999951,2455.449,1166.452,-50.03511,0.08604473212332044,-0.204378055408536,0.033510321638291124,4.549722,2.103995,-0.01366686,0.014072181351785312,0.03846400238776403,-0.026912645453194682,328.15100000000007,328.6940000000001,333.038,323.264,278.19500000000005,369.4190000000001
800.100002,2455.899,1166.664,-50.03126,0.08866272600131195,-0.20280725908174108,0.034033920413889425,4.528623,2.079123,0.02012646,0.08167594611277589,-0.016762746020074732,0.007098945218244727,334.66700000000003,321.6350000000001,335.21000000000004,321.0920000000001,289.59800000000007,361.817
800.200001,2456.348,1166.878,-50.029,0.08883725892651137,-0.20490165418413428,0.033510321638291124,4.518871,2.121901,-0.008678934,0.0514881554116288,-0.02514120607559052,-0.00964716083274149,339.5540000000001,315.66200000000003,332.495,322.721,291.2270000000001,359.1020000000001
800.300018,2456.8,1167.092,-50.02762,0.08988445647770799,-0.20350539078253885,0.03490658503988659,4.557377,2.164325,-0.005480612,-0.04618919617623385,0.013333434093964418,0.02945290236630235,336.29600000000005,319.4630000000001,330.3230000000001,325.97900000000004,285.254,364.53200000000004
800.399943,2457.261,1167.307,-50.02772,0.09180431865490173,-0.2038544566329377,0.033859387488689996,4.508964,2.122988,-0.02092776,0.012604999986693562,-0.01786796529692463,0.00952618159031025,330.8660000000001,324.35,334.66700000000003,320.0060000000001,284.168,363.98900000000003
800.500026,2457.718,1167.521,-50.03017,0.09093165402890457,-0.20245819323134223,0.034208453339088854,4.586613,2.126691,-0.04645624,0.005369953993378317,0.028894711164929525,0.005305666535710358,338.4680000000001,311.3180000000001,327.60800000000006,322.721,287.42600000000004,357.47300000000007
800.599959,2458.174,1167.734,-50.03214,0.08883725892651137,-0.20158552860534507,0.034033920413889425,4.542992,2.107366,-0.06552494,0.02735712845380008,0.02839902020407061,-0.05956154238587148,332.495,316.20500000000004,327.60800000000006,321.6350000000001,281.4530000000001,361.2740000000001
800.700059,2458.628,1167.947,-50.03491,0.09023352232810683,-0.19966566642815128,0.034208453339088854,4.568822,2.12338,-0.0245608,0.020857033627182636,0.03894964025213146,-0.02179170980150316,333.038,315.66200000000003,329.7800000000001,318.9200000000001,285.797,357.47300000000007
800.800029,2459.085,1168.167,-50.03395,0.09215338450530061,-0.20245819323134223,0.031939525311496235,4.527925,2.106033,-0.004052401,0.03704361853590601,-0.012120006148820127,-0.015351296508657665,328.15100000000007,318.9200000000001,328.15100000000007,318.9200000000001,280.9100000000001,360.1880000000001
800.900202,2459.54,1168.384,-50.03112,0.09005898940290741,-0.20280725908174108,0.030543261909900768,4.514773,2.129173,0.0008294346,0.032385264949163065,-0.007541728268158682,-0.037948432126724906,337.38200000000006,313.49,327.06500000000005,324.35,290.1410000000001,356.93000000000006
800.999979,2459.991,1168.594,-50.02803,0.08883725892651137,-0.20036379812894903,0.028797932657906436,4.525858,2.106514,-0.00377406,0.024988402499578413,-0.006924391349094271,-0.02190494676337255,336.29600000000005,314.576,324.35,327.06500000000005,287.42600000000004,359.1020000000001
801.100097,2460.445,1168.805,-50.02567,0.08848819307611251,-0.20210912738094333,0.02495820830351891,4.511665,2.111585,-0.02469037,0.03281627400794306,-0.016267962630426857,-0.038652026708081384,325.97900000000004,323.807,330.8660000000001,318.9200000000001,286.34000000000003,358.5590000000001
801.199985,2460.903,1169.016,-50.02428,0.0916297857297023,-0.20123646275494617,0.022863813201125717,4.509706,2.130884,-0.01982066,0.027875648321275072,0.0019910419400778474,-0.031776947891672964,333.581,320.5490000000001,326.52200000000005,327.60800000000006,290.6840000000001,358.5590000000001
801.300077,2461.359,1169.227,-50.02555,0.09389871375729493,-0.19879300180215415,0.020420352248333655,4.526741,2.124969,-0.02763742,0.0032647902095003165,-0.012261077621600324,-0.013748455936796153,329.7800000000001,323.807,327.60800000000006,325.97900000000004,290.6840000000001,358.5590000000001
801.399943,2461.821,1169.441,-50.03055,0.09704030641088471,-0.20036379812894903,0.018675022996339326,4.509961,2.117136,-0.02138725,0.02718400924529476,0.007921232660712329,-0.019466128386390797,328.15100000000007,321.0920000000001,324.89300000000003,324.35,288.51200000000006,356.38700000000006
801.500003,2462.278,1169.655,-50.03386,0.09721483933608417,-0.19757127132575808,0.01815142422074103,4.525606,2.119742,-0.02511523,0.015590499118631243,0.030863931253369684,-0.01590843702182079,332.495,321.6350000000001,321.0920000000001,333.038,286.34000000000003,361.817
801.599956,2462.734,1169.866,-50.03638,0.0973893722612836,-0.19722220547535924,0.019547687622336492,4.52231,2.141057,-0.01063735,-0.007589819070368133,0.003992871760262271,-0.008794928776297421,329.7800000000001,321.6350000000001,326.52200000000005,325.43600000000004,290.1410000000001,356.93000000000006
801.700131,2463.191,1170.081,-50.03732,0.09756390518648302,-0.1970476725501598,0.019547687622336492,4.525247,2.097205,-0.009808241,0.008848663973307823,0.03386888207982085,-0.0013624502653319514,329.7800000000001,318.37700000000007,322.1780000000001,325.97900000000004,285.254,357.47300000000007
801.800019,2463.644,1170.29,-50.03832,0.09564404300928928,-0.19774580425095753,0.01972222054753592,4.504027,2.115607,-0.02665148,0.006914116595787781,0.00807954798650223,-0.02752002003288871,332.495,321.6350000000001,329.2370000000001,325.43600000000004,292.3130000000001,358.0160000000001
801.900057,2464.095,1170.502,-50.03825,0.09546951008408983,-0.19757127132575808,0.022514747350726852,4.527656,2.13597,-0.03372309,0.02686115824026085,0.021099966005767728,-0.0023396924021147386,330.8660000000001,319.4630000000001,324.35,325.97900000000004,285.797,359.1020000000001
801.999991,2464.55,1170.722,-50.03722,0.09704030641088471,-0.199142067652553,0.023561944901923447,4.49993,2.114614,5.538642e-05,0.02550020284943323,0.017831103943122505,0.013968514030204606,328.15100000000007,321.0920000000001,328.6940000000001,320.5490000000001,286.88300000000004,356.93000000000006
802.099966,2465.0,1170.941,-50.03629,0.09616764178488756,-0.19966566642815128,0.024085543677521744,4.484489,2.134085,0.006870417,0.014091980366819936,-0.002854363818589086,0.017571224417500548,336.29600000000005,318.37700000000007,327.06500000000005,327.60800000000006,290.1410000000001,359.6450000000001
802.199943,2465.451,1171.162,-50.03821,0.09424777960769379,-0.20228366030614278,0.02600540585471551,4.466729,2.130473,-0.008593787,0.015926111971155735,-0.03379936561571391,0.017786667860366732,333.581,319.4630000000001,331.9520000000001,321.0920000000001,292.3130000000001,356.38700000000006
802.299988,2465.899,1171.38,-50.04002,0.09093165402890457,-0.20245819323134223,0.02757620218151041,4.467257,2.145599,-0.003293765,-0.021511340110462792,-0.016070096398457513,0.004993697658562632,334.124,316.74800000000005,327.06500000000005,324.35,286.88300000000004,359.1020000000001
802.399946,2466.346,1171.594,-50.03835,0.08691739674931762,-0.20629791758572974,0.02897246558310587,4.479617,2.146838,-0.0164423,0.017628820282816364,-0.009182693812200757,-0.01917268617925299,339.5540000000001,317.29100000000005,330.3230000000001,327.06500000000005,292.3130000000001,360.1880000000001
802.499952,2466.797,1171.81,-50.03529,0.08464846872172498,-0.20525072003453312,0.03316125578789226,4.486541,2.167351,0.004209817,-0.016245423448466603,0.03043862942124371,0.0164116974756456,339.5540000000001,314.033,325.43600000000004,328.6940000000001,286.88300000000004,361.817
802.599951,2467.252,1172.025,-50.03277,0.08587019919812101,-0.20682151636132803,0.034732052114687155,4.46691,2.119209,0.01214739,0.05359117244052685,-0.010691633924975723,0.02469382582842681,334.66700000000003,320.0060000000001,330.8660000000001,323.807,284.711,363.98900000000003
802.700091,2467.704,1172.239,-50.03101,0.08587019919812101,-0.20577431881013142,0.03647738136668148,4.458254,2.181933,0.02805813,0.0041205356137286485,-0.021376897398181667,0.03954771222691235,339.5540000000001,314.576,327.06500000000005,328.15100000000007,284.168,363.98900000000003
802.80007,2468.156,1172.457,-50.02853,0.0879645943005142,-0.20350539078253885,0.03630284844148206,4.492321,2.132223,-0.03123489,0.02651642080640693,0.028089887486957378,0.008695244296069765,336.83900000000006,318.37700000000007,329.7800000000001,325.43600000000004,283.625,365.07500000000005
802.900146,2468.61,1172.673,-50.02553,0.08709192967451704,-0.20245819323134223,0.03944444109507184,4.492903,2.193846,0.00200982,-0.06224060533439026,0.01511110953298596,0.021491705156377855,342.269,311.8610000000001,325.97900000000004,328.6940000000001,285.797,363.446
803.000099,2469.063,1172.881,-50.02332,0.08639379797371932,-0.20228366030614278,0.04014257279586957,4.490105,2.118479,-0.02584604,0.04275798358656812,0.019055138254131174,-0.012028725428940823,336.29600000000005,316.74800000000005,334.124,318.9200000000001,286.88300000000004,360.7310000000001
