t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6,wind_speed,wind_angle
4.600158,-0.2168746,0.6920047,600.3411,2.27,-0.94,75.4,0.005841,0.013605,-0.08437664,-2.057932,-1.391569,1.060318,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.700175,-0.2153097,0.6891636,600.342,1.9,-0.94,75.45,-0.003700068,0.007878672,-0.1356676,-5.48356,0.2843486,-0.3965726,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.800183,-0.2140969,0.6858618,600.3423,2.1,-0.76,75.38,0.002626914,0.01278902,-0.09727976,1.230609,1.458353,-0.2988346,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.90027,-0.2131931,0.6819931,600.3422,1.9,-0.85,75.42,0.008191128,0.02138713,-0.1014613,0.567226,1.197275,-0.1014375,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.000129,-0.2126684,0.6776689,600.3401,1.9,-0.7,75.4,-0.008324744,0.01702747,-0.1050454,1.900928,0.6421226,-0.1125266,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.100223,-0.2130029,0.6742678,600.3386,2.13,-0.68,75.31,0.01124807,0.008831287,-0.04998356,5.622271,0.08015068,-1.632385,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.200216,-0.2140456,0.6720355,600.3371,2.19,-0.6,75.42,-0.001813152,0.009018204,-0.07552166,0.2739437,1.772964,-0.1851293,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.300163,-0.2141552,0.6700444,600.3365,2.43,-0.61,75.44,0.009459241,-0.001325504,-0.07204468,0.6970051,-1.897215,1.172262,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.400174,-0.2131978,0.6682222,600.3361,2.29,-0.65,75.57,0.01192482,0.004049613,-0.09539407,-4.713616,-0.3128184,-0.05902502,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.500199,-0.2117372,0.6671108,600.3353,2.15,-0.52,75.65,0.001120183,0.004601435,-0.1058119,-2.195019,1.767104,1.019866,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.600158,-0.2091684,0.6666086,600.3335,2.11,-0.61,75.7,0.02217141,-0.006908876,-0.09146895,0.2883849,-0.8083369,1.151542,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.700321,-0.2071,0.6674182,600.3307,1.97,-0.67,75.9,-0.003966854,-0.005903802,-0.1071923,-2.493725,-1.69084,1.759625,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.800231,-0.2053989,0.6694454,600.3288,1.81,-0.73,76.04,0.007625386,-0.01457223,-0.1290034,-0.7696949,-2.226545,0.5826148,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
5.900261,-0.2049544,0.671349,600.3283,1.96,-0.88,76.11,0.007175565,-0.005393665,-0.08832937,0.6395786,-0.7887897,0.4602257,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.00023,-0.206182,0.6730083,600.3272,1.84,-0.99,76.23,0.001307208,-0.003802235,-0.08644284,1.486498,-0.9404301,-0.9282146,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.10016,-0.2069744,0.6741058,600.3271,2.0,-1.09,76.29,0.005872376,-0.004454375,-0.09959307,0.3225956,-0.6647813,1.436205,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.200138,-0.2071719,0.674341,600.3264,2.1,-1.04,76.4,0.01040975,-0.009706274,-0.1170957,1.643925,0.1552664,-0.5017338,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.30014,-0.2076493,0.6741736,600.3263,2.35,-0.89,76.3,0.01016718,0.007594209,-0.06394575,6.023014,0.3043556,-0.8299655,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
6.400144,-0.2079692,0.6737207,600.3268,2.36,-0.84,76.45,-0.001221704,0.003522861,-0.1180452,-2.499327,0.2782169,0.3179213,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
